Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C2mljVrMM0c/,VALENTINES COOKIES 🥺💕🍪 SAVE to make these with your partner or besties 🤝 Such a wholesome activity ✨ by askinem 🫶 We LOVE 🤍,reel,2024-01-27 07:00 AM,25880,0.48,0.14429,35,-0.98,25845,0.78,,106421,117064,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CuoN62Hs2wL/,🫧💕 UNDER THE SEA 💕🫧 These nails by sansungnails are sooo dreamy ☁️ We want them ALLLLL year round 😭 SAVE these to show your nail techs 💅,reel,2023-07-13 03:00 AM,25873,0.48,0.14394,148,-0.95,25725,0.77,,82760,91036,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Ct8t6n1oVv7/,✨🎀 NEW WEEK NEW HAIR TUTORIAL 🎀✨ abbybaffoe making every day a good hair day 💘 SAVE this to try for yourself 🫶 Follow prettylittlething for more content like this 🥹,reel,2023-06-26 05:37 AM,25873,0.48,0.14394,92,-0.97,25781,0.77,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C4D4nuQoQEe/,ICONS ONLY 🤝 We’re still not over these looks that were SERVED last night at the #BRITs ❤️‍🔥🥵 Comment your fave below 👀👇,CAROUSEL_ALBUM,2024-03-03 12:36 PM,25615,0.46,0.1425,94,-0.97,25521,0.76,,175730,193303,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Czaz_NpODHe/,Our girl loriharvey has ARRIVED ❤️‍🔥🍸,reel,2023-11-09 03:43 AM,25614,0.46,0.1425,78,-0.97,25536,0.76,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cq7bnV0o_v8/,✨💙 A DENIM MOMENT 💙✨ monicarudd in our Light Blue Wash Bandeau Denim Jumpsuit 💫 A vibe 👏 Tap to shop 🛍️,reel,2023-04-12 04:00 AM,25592,0.46,0.14237,73,-0.97,25519,0.76,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0J1o0Us5bq/,💘 #PLTPinkFriday Competition💘 WIN $5000 CASH 💸✨ To enter👇 🦄 MUST follow prettylittlething 🦄 LIKE the competition post🦄 TAG 5 besties in the competition post  🚨 Get up to 40% off ALMOST EVERYTHING* on PLT right now! 👀🦄Dress: CNG5794,CAROUSEL_ALBUM,2023-11-27 09:59 AM,25579,0.46,0.1423,1176,-0.65,24403,0.68,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0D8FB6sFse/,COMPETITION CLOSED ❗️Winner: lifewcee_💕🤑 #PLTPinkFriday $5k 🤑💕 This Pink Friday we’re giving away $5000 CASH 💕🤑 To enter👇💰FOLLOW PrettyLittleThing💰LIKE this post & TAG 5 besties belowYou can enter as many times as you like! 🤫Open WORLDWIDE 🌎 Competition ends midnight 01/12/23. All T&C’s found on Prettylittlething.com,IMAGE,2023-11-25 03:00 AM,25388,0.45,0.14124,9256,1.74,16132,0.11,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwhcqU5M8Tt/,🤍☁️ BACK TO SCHOOL HAIRSTYLE IDEA ☁️🤍 We love this by hollyjai 🥹 The perfect hair style for your first day back at school or uni! 🫶 So cute 🤩,reel,2023-08-29 04:59 AM,24995,0.43,0.13905,218,-0.93,24777,0.7,,89774,98751,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CyDcnx5sOD_/,MOOD because champagnepapi new album ‘For All The Dogs’ has finally DROPPED 🚨🔥 We can’t wait to have this of REPEAT 🔁,CAROUSEL_ALBUM,2023-10-06 06:23 AM,24972,0.43,0.13892,48,-0.98,24924,0.71,,111353,122488,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C3kD_LOo-MP/,☁️🎀 PrettyLittleThing x amicharlize 🎀☁️ Ami’s brand new edit is now LIVE on TikTok 🤪 Get EXCLUSIVE first access on TikTok Shop with a 30% flash discount 😱PSA 🚨 Shop on site from 10.30am and use the code AMI30 for 30% off 💅,CAROUSEL_ALBUM,2024-02-20 03:59 AM,24803,0.42,0.13798,101,-0.97,24702,0.7,,106285,116914,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C29QzlbI6TN/,So Taylor has been keeping a secret!✨🎤April 19th… “Tortured Poets Department” Are you ready for it?!,reel,2024-02-05 02:25 AM,24711,0.41,0.13747,360,-0.89,24351,0.68,,102746,113020,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cy39tJbo8Od/,I’m a mouse durrrr 🐭 #pltxgkbarry,reel,2023-10-26 03:57 PM,24530,0.4,0.13647,72,-0.97,24458,0.68,,105724,116296,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cz7Bz3VMzW1/,IT’S TIIIIIIIIIME! ☃️🌨️ Fun Fact: “All I Want for Christmas” has climbed back to #1 every year since 2019! ✨ Big SLEIGH for miss mariahcarey 💅Video credit to bbmas 🤝,reel,2023-11-21 04:05 PM,24309,0.39,0.13524,147,-0.95,24162,0.66,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C3iIcqPIohB/,🤍 PISCES SZN 🤍 Its a time to unwind go with the flow and embrace a more laid-back approach to life 👀 Share to your stories & save to affirm these Pisces traits 🤝TAG A BESTIE 🫶💘,CAROUSEL_ALBUM,2024-02-19 10:00 AM,24210,0.38,0.13469,159,-0.95,24051,0.65,,103969,114366,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrLM-_So2Bo/,RUMOURED 🚨 Could Kylie Jenner have a new bae? 👀💕 Reportedly Kylie is now dating Timothée Chalamet 😱 We’re high-key obsessed hby?! 🙈👇,IMAGE,2023-04-18 04:35 AM,23911,0.36,0.13302,40,-0.98,23871,0.64,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrS4-_QI17F/,Meet Angelina Grace Bridgwood 👼🏼💕 Our girl sophiaxsmith has had her baby girl 🎀 So precious!! ✨,CAROUSEL_ALBUM,2023-04-21 06:39 AM,23876,0.36,0.13283,22,-0.99,23854,0.64,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cxk7T1SM7V2/,Tuesday. 10am. Molly-Mae is back 🧸☁️✨,reel,2023-09-24 09:59 AM,23846,0.36,0.13266,106,-0.96,23740,0.63,,62286,68515,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C1hmgYatbFc/,And with that... the 2023 season comes to an end 🥹 Weve found the PERFECT NYE Glitter Bomb drink ✨ SAVE to try this for yourself 🥂 by liv.ya 💞,reel,2023-12-31 12:00 PM,23761,0.36,0.13219,96,-0.97,23665,0.63,,97995,107794,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cy0AlIoshuN/,🖤 HALLOWEEN INSPO 🖤 The countdown to spooky weekend is on 👻 Who’s OUT OUT this weekend?! 👀 SAVE this as inspo 🔎 by ellejamesmakeup ❤️‍🔥,reel,2023-10-25 09:00 AM,23636,0.35,0.13149,143,-0.95,23493,0.62,,109098,120008,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CyLPPbuIvJu/,Our girl mollymae looking ✨ STUNNING ✨ in her Autumn/Winter transitional collection 🍂 Molly is wearing our White Sheer Knit Sleeveless Top & Slate Washed Faux Leather Dart Pocket Straight Leg Trousers ☺️Click the link in our bio to shop the full collection 🛍️,reel,2023-10-09 07:00 AM,23521,0.34,0.13085,52,-0.98,23469,0.61,,101104,111214,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CuopWdxI3ze/,Just remember what? 🏆 YOU ARE THE PRIZEEE 💘 PSA our girl loriharvey has just dropped the hottest swimwear edit online 🔥 Link in our bio to shop now 🛍️,reel,2023-07-13 07:00 AM,23382,0.33,0.13008,102,-0.96,23280,0.6,,72403,79643,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Ct9KJp3oTTz/,Happy 30th Birthday to the queen arianagrande 🫧🎀💘 We love you 🫶,CAROUSEL_ALBUM,2023-06-26 09:40 AM,23352,0.33,0.12991,28,-0.99,23324,0.6,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0bwdRCsi4G/,✨ CHRISTMAS NAILSPO ✨ We are getting in the holiday spirit with these 🤍 GORGEOUS 🤍 Winter Wonderland nails by vivianmariewong 🎄 💫,reel,2023-12-04 09:01 AM,23188,0.32,0.129,68,-0.97,23120,0.59,,95515,105066,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CucnXWIMSWh/,Happy Saturday to everyone ESPECIALLY kyliejenner 🔥 It’s Kylies world we’re just living in it 👀✌️,CAROUSEL_ALBUM,2023-07-08 02:52 PM,23101,0.32,0.12852,57,-0.98,23044,0.59,,68585,75444,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CwcbbulNKbS/,❤️‍🔥🎪 DAY 1: THAT’S A WRAP 🎪❤️‍🔥 We had the best day yesterday 🤪 Day 2 is about to get ‘LIT 🫶 Who’s ready?! 👀,CAROUSEL_ALBUM,2023-08-27 06:10 AM,23011,0.31,0.12801,20,-0.99,22991,0.58,,58542,64396,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0tB41nPfs7/,💞 BIRTHDAY BABE 💞 Biggest Happy Birthday to our IT Girl Style ICON and fave girlie indiyahhp 🫶 We love you ✨,CAROUSEL_ALBUM,2023-12-11 02:00 AM,23002,0.31,0.12796,44,-0.98,22958,0.58,,98427,108270,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrgRm8yId0Y/,OMG 💒 chrisappleton1 & lukasgage are MARRIED!! 💍 And we didn’t think we could get any more obsessed with this couple!! 🥹🩵,CAROUSEL_ALBUM,2023-04-26 11:24 AM,23000,0.31,0.12795,24,-0.99,22976,0.58,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Ct7Q2vQoV8Y/,💜🦄🧞MOOD🧞🦄💜 A purple serve 💅 We are obsessing over this chrome set from vivianmariewong 😍 Save for inspo!,reel,2023-06-25 04:00 PM,22983,0.31,0.12786,96,-0.97,22887,0.57,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cwihpj0s-dH/,THE PARTY DON’T STOP 🎪❤️‍🔥 This years #PLTxWeAreFSTVL was ‘LIT 🤪 Same again next year?! 👀 Comment below if you wanna get on the guest list🙈,CAROUSEL_ALBUM,2023-08-29 03:00 PM,22954,0.31,0.1277,138,-0.95,22816,0.57,,84460,92906,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cp9huXPosEp/,🌸💘 WIN £200 CASH 💘🌸 To treat someone special this Mothers Day ✨ To enter 👇🫶 Tag someone below who deserves the treat🫶 Comment the ‘💕’ emoji below 🫶 MUST follow prettylittlethingCompetition ends 11:59pm GMT on 19/03/23. T&Cs can be found on www.prettylittlething.com,IMAGE,2023-03-19 03:00 AM,22854,0.3,0.12714,12541,2.72,10313,-0.28,,128825,141708,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CsYORSEon-S/,💘🏝️ PrettyLittleThing ft. Molly-Mae French Riviera 🏝️💘 Our girl mollymae is back as she leads us into summer 🔥 This edit is all about exuding that timeless glamour and elegance of the essential pieces for any summer escape ✈️ Shop via the link in our bio 🛍️,reel,2023-05-18 05:00 AM,22483,0.28,0.12508,196,-0.94,22287,0.53,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cx00OzZoK6o/,✨GET GLAM WITH US ✨Our new YT series is finally here 🥹 and we’ve started strong with miss loriharvey 💅💗 head over to our channel to find out Lori’s pro tips for getting red carpet ready #PLTbyNaomi edition 👀🖤 link in bio 💫 #plt #getglamwithus,reel,2023-09-30 02:01 PM,22287,0.27,0.12399,256,-0.92,22031,0.52,,62072,68279,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CslA1RvIQ9H/,🩷🛍️ WIN WIN WIN 🛍️🩷 We’re giving away £100 PLT vouchers EVERY hour 👀 To enter 👇✨ MUST follow prettylittlething✨ Like this post ✨ Tag your girl squad Share to your stories so your besties can see 💅 Ends 18:00pm 23.05.23. T&C’s can be found at www.prettylittlething.comWINNER 1: susantabugbo WINNER 2: hannah.watt1 WINNER 3: jaywowthebarbie WINNER 4: emilyherbie WINNER 5: _hannah.xb,reel,2023-05-23 04:08 AM,22248,0.27,0.12377,13136,2.9,9112,-0.37,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Czl_75PM2xK/,WHEN YOU’RE THE GIFT 🥹💝 These nails by vivianmariewong are UNREAL 💅 Can you tell we’re getting excited for Christmas?! 🎄 SAVE to get these festive nails 💫,reel,2023-11-13 12:00 PM,22051,0.26,0.12267,164,-0.95,21887,0.51,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CuwDKIxv0Q3/,The ✨ IT GIRL ✨ dress 🥹 How cute is our Cream Ruched Textured Backless Bandeau Shift Dress 🫶 by gracemcloughlin1 on TikTok 🔎 Shop via the link in our bio 🛍️,reel,2023-07-16 04:00 AM,21905,0.25,0.12186,94,-0.97,21811,0.5,,98931,108825,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C354jVKPawu/,L.A. OPEN CASTING CALL We’re on the search for the next generation of PrettyLittleThing models 💖To be considered:🎬 Create a TikTok or Reel of yourself showing us your personality best catwalk or just your unique beauty 🎥 Post using the hashtag #PLTSCOUTMEIf successful you’ll be contacted by our model booking team and invited to our LA showroom for a casting in mid-March 🔥Good luck girls 💖🫶Terms and Conditions apply. Your profile must be public and have DM’s on so we can contact you if you are successful.,reel,2024-02-28 03:23 PM,21879,0.25,0.12172,1216,-0.63,20663,0.42,,94179,103597,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CuGvgwXIrq3/,❤️‍🔥🏝️ VAYCAY VIBING 🏝️❤️‍🔥 Our girl amicharlize wearing our Multi Printed Plisse Tie Front Beach Top & Multi Printed Plisse Tie Side Beach Sarong 👏  Tap to shop 🛍️,CAROUSEL_ALBUM,2023-06-30 03:00 AM,21552,0.23,0.1199,32,-0.99,21520,0.48,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CyY5RmPsU8X/,💘 FIGHT NIGHT READY 💘 Our girl ready for fight night mollymae 🫶 Looking phenomenal as always ✨,IMAGE,2023-10-14 02:17 PM,21549,0.23,0.11988,20,-0.99,21529,0.48,,79369,87306,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CwpVkGuM5Ej/,✨ VIRGO QUEEN ✨ Happy Birthday zendaya ❤️‍🔥,CAROUSEL_ALBUM,2023-09-01 06:29 AM,21520,0.23,0.11972,40,-0.98,21480,0.48,,57377,63114,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C1eD-n0Irss/,🧸 A COZY CHRISTMAS 🧸 WIN $500 to spend on PLT 💸 All you have to do is 👇💫 MUST FOLLOW prettylittlething 💫  LIKE this post 💫  COMMENT #PLTHappyHolidays below (more comments = more entries)Share this post to let your besties know! 💕Full T&C’s on our website. Open worldwide 🌍 24 HOURS ONLY ⏳,IMAGE,2023-12-30 03:01 AM,21481,0.23,0.1195,13449,2.99,8032,-0.44,,131451,144597,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0mZEO-Mv43/,❄️🦄 IT’S A PRETTY LITTLE CHRISTMAS 🦄❄️ We’ve taken over Tottenham court road 👀 To celebrate we’re giving away £500 CASH to spend over Christmas!! 🥹 All you have to do 👇 🌨️ LIKE this post 🌨️ MUST FOLLOW prettylittlething 🌨️ COMMENT the hashtag #PLTHappyHolidays and ‘🦄’ emoji below You can enter as many times as you like! 🤫  PS. If you visit our PLT Holiday display in London tag us in your stories 🫶 We wanna see 👀Competition ends 15.12.23. Winner announced 18.12.23. T&C’s found at www.prettylittlething.com,reel,2023-12-08 12:10 PM,21396,0.22,0.11903,13686,3.06,7710,-0.46,,150106,165116,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CxfeqqQsTqD/,💞💘 PRETTY IN PINK 💘💞 eemmahallberg stealin’ stares in our Petite Washed Pink Bandeau Denim Corset Top & Petite Washed Pink Denim Mini Skirt ✨ Shop via the link in our bio 🛍️,reel,2023-09-22 07:08 AM,21360,0.22,0.11883,115,-0.96,21245,0.46,,58885,64774,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrgqTunoYl0/,✨💕 A PRETTY LITTLE THING 💕✨ Our doll olivia.kirkby in our Pink Rose Embroidered Lace Frill Detail Thong and matching bra 🌸  WE CANT COPE!! 🚀 Search the Lingerie category to shop now 🛍️,CAROUSEL_ALBUM,2023-04-26 03:00 PM,21303,0.22,0.11851,171,-0.94,21132,0.45,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CrV7mi3NRgc/,Oooopsyyy... She had no clue 🤣🫣 What pranks should we do next? Comment below 🙊 Share so your besties can see 👀,reel,2023-04-22 11:00 AM,21205,0.21,0.11797,108,-0.96,21097,0.45,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C1K20MgiWbd/,CHRISTMAS MORNING CRANBERRY MIMOSAS 🍸 Its a yes from us ❤️ SAVE to try these for yourself 🙌 by laurahome_ 🫶,reel,2023-12-22 04:00 PM,21135,0.21,0.11758,201,-0.94,20934,0.44,,87690,96459,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C12F-tuI4HY/,💕 NEW TREND ALERT 💕 We are so here for these velvet heart nails 💅 A TREND TO TRY 🫡 by heygreatnails ☁️🎀 SAVE to get these as your next set 🤝 TAG a bestie below 👀,reel,2024-01-08 11:00 AM,21058,0.2,0.11715,141,-0.95,20917,0.44,,87118,95830,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C3F8-UyMMc0/,SPEECHLESS 😮‍💨😮‍💨😮‍💨 Ermmmm let’s all take a quick second for our girl indiyahhp who presented at the moboawards ❤️‍🔥 Keep shinin’ girl 💅Shot by the.twins.shot.this 🔥,CAROUSEL_ALBUM,2024-02-08 11:21 AM,20877,0.19,0.11614,73,-0.97,20804,0.43,,89417,98359,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C2IMPtCsmL5/,💘 ONE FOR THE GIRLIES 💘 Galentines nails by thenaillologist ☁️✨ These are tooooo CUTE 🥺 SAVE to get them as your v-day nails 💅,reel,2024-01-15 11:46 AM,20798,0.19,0.1157,148,-0.95,20650,0.42,,86084,94692,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C1J5AdBtl4d/,🎄 A CHRISTMAS DREAM 🎄 officialprincess_andre Grey Sequin Faux Feather Bardot Long Sleeve Mini Dress 🫶 Shop via the link in or bio 🛍️,IMAGE,2023-12-22 07:00 AM,20716,0.18,0.11525,46,-0.98,20670,0.42,,75033,82536,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrqGeL4MopZ/,Winner: laura_howarth23 💰💗 WIN WIN WIN 💗💰 We are giving ONE lucky winner £1000 CASH straight into their bank account 🤑 How would you like two paydays this month 👀 To enter 👇🚀 MUST follow prettylittlething🚀 TAG two besties in the comments🚀 COMMENT what you would spend the money onShare to spread the news 👀 Competition ends 11:59pm GMT 01/05/2023. Winner will be picked and announced Tuesday 02/05.23. T&C’s found on PrettyLittleThing.com,IMAGE,2023-04-30 07:00 AM,20570,0.17,0.11444,9361,1.78,11209,-0.22,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C1WznedIX-W/,🖤 7 DAYS OF CHRISTMAS 🖤 WIN €500 to spend on PLT 💸 All you have to do is 👇💫 MUST FOLLOW prettylittlething & irenadrezi💫 LIKE this post 💫 COMMENT #PLTHappyHolidays below (more comments = more entries)Share this post to let your besties know! 💕Full T&C’s on our website. Open worldwide 🌍 24 HOURS ONLY ⏳,CAROUSEL_ALBUM,2023-12-27 07:23 AM,20501,0.17,0.11405,9756,1.89,10745,-0.25,,133670,147037,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CwUywYcIlyO/,🤍COMFY CARDIS 🤍 mollymae looking gorgeous in our Cream Space Dye Chunky Knit Cardigan 🫶 Comment below ‘💓’ if you want this to come back in stock 💫 We will see what we can do 👀,IMAGE,2023-08-24 07:00 AM,20480,0.17,0.11393,101,-0.97,20379,0.4,,63131,69444,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrrKmBMIwoC/,STOP SCROLLING 🚨Appreciation post for badgalriri who is GLOWING during her second pregnancy ✨ LIKE this post if you agree 🤩,CAROUSEL_ALBUM,2023-04-30 04:55 PM,20454,0.17,0.11379,44,-0.98,20410,0.4,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cvsgf1dqRTu/,The Ami Charlize Sweet 16th is in FULL swing 🎉😱 officialjunior_andre #pltxamicharlize,reel,2023-08-08 03:33 PM,20400,0.16,0.11349,150,-0.95,20250,0.39,,71436,78580,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C17PlXCKnk_/,BRIGHTER DAYS ARE COMING 🌤️💛 The sun will start setting later towards the end of January 🫶,IMAGE,2024-01-10 11:00 AM,20283,0.16,0.11284,85,-0.97,20198,0.39,,73634,80997,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cwr-JYGMrl8/,SHUT IT DOWN 👀💞 We’ve got BIG things coming with our girl ellathomas_ 🫶 Keep your eyes peeled on ALL of our social channels 🤝 You don’t wanna miss this 🤍,reel,2023-09-02 07:05 AM,20241,0.15,0.1126,269,-0.92,19972,0.37,,65684,72252,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cydi1Pis8gl/,👻💘 SPOOKY NAIL-SPO 💘👻 These boo-tiful nails are by thenaillologist ✨ SAVE for your next set this Halloween SZN 💅 TAG a bestie below if you’re as obsessed as us 🤩,CAROUSEL_ALBUM,2023-10-16 09:37 AM,20041,0.14,0.11149,68,-0.97,19973,0.37,,91750,100925,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0R4s58ilmt/,❤️🍿 DECEMBER CHRISTMAS MOVIE CHECKLIST 🍿❤️ Time to cozy down and watch your fave christmassy movies 🥹 Weve created this watchlist to get you in the festive spirit ☃️ Starting strong with The Holiday 🫶,IMAGE,2023-11-30 01:00 PM,19939,0.14,0.11092,103,-0.96,19836,0.36,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwCkRqWo6NC/,❤️‍🔥IT GIRL❤️‍🔥 Turn up the heat in indiyahhp first collection 😱 Step up your style game and shop via the link in bio ✨,reel,2023-08-17 05:10 AM,19883,0.13,0.11061,275,-0.91,19608,0.35,,86002,94602,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C3AWB-nsX9d/,🤍🏹 MODERN MUSE: Featuring mollymae 🏹🤍 Coming tomorrow… you won’t want to miss this drop 💭,reel,2024-02-06 07:08 AM,19819,0.13,0.11026,116,-0.96,19703,0.35,,81788,89966,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwS3HuRoCMT/,💫It’s giving SLEEK💫 annaianniello is giving us major festival hairspo 👀 Sleek & chic 🫶 Save as inspo for your next festival💗✨,reel,2023-08-24 10:00 AM,19773,0.13,0.11,89,-0.97,19684,0.35,,77097,84806,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cwxheg-Igb3/,💫 IT’S BEYDAY 💫 Happy 42nd birthday to the iconic QUEEN B 🐝,CAROUSEL_ALBUM,2023-09-04 10:47 AM,19751,0.13,0.10988,56,-0.98,19695,0.35,,55182,60700,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CrbS82BIRrB/,Winner: laura_howarth23 💰💗 WIN WIN WIN 💗💰 We are giving ONE lucky winner £1000 CASH straight into their bank account 🤑  How would you like two paydays this month 👀  To enter 👇🚀 MUST follow prettylittlething 🚀 TAG two besties in the comments 🚀 COMMENT what you would spend the money on Share to spread the news 👀 Competition ends 11:59pm GMT 01/05/2023. Winner will be picked and announced Tuesday 02/05.23. T&C’s found on PrettyLittleThing.com,reel,2023-04-24 01:00 PM,19749,0.13,0.10987,10116,2,9633,-0.33,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CsRdoBRImX_/,🍉🌤️ SUMMER HAIRSTYLE IDEA 🌤️🍉 That’s here to stay 💅 We LOVE this by hollyjai 💁‍♀️ brb just running to go style my hair 🏃‍♀️ SAVE so you don’t lose 🥰,reel,2023-05-15 01:56 PM,19670,0.12,0.10943,51,-0.98,19619,0.35,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CyTeyFTsMMK/,💘 BESTIE VIBES ONLY 💘 We spent the day with GIRL SQUAD tallulahmetcalfe_ amicharlize nyatemple keirawalkerr.x & siennawalker__ ✨ We painted our White Bear Ornaments that are on site and had the best girly day 🫶💞PSA 🚨 They have a whole category on site right now with their favourite picks 🦄  Use code GIRLSQUAD for 30% off 👏,reel,2023-10-12 11:50 AM,19567,0.12,0.10886,47,-0.98,19520,0.34,,84357,92793,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Crxam6uojkR/,✨Still not over kimkardashian #metgala look!🤍✨ Who was your best dressed this year at the met?🤍,reel,2023-05-03 03:11 AM,19527,0.11,0.10863,152,-0.95,19375,0.33,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CynqtYRqrL1/,⚡️🖤 It’s giving THAT girl 🖤⚡️ The time has finally come 👀  Introducing our latest Brand Ambassador ellathomas_ giving you out of this world ‘fits that are serving serious weekend energy 🫶 Shop via the link in our bio 🛍️,CAROUSEL_ALBUM,2023-10-20 07:58 AM,19457,0.11,0.10824,141,-0.95,19316,0.33,,96218,105840,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cylr__WLwbh/,⚡️🖤 THE ELLA THOMAS EDIT 🖤⚡️ Last night ellathomas_ and her closest besties supported the launch of her brand new edit in style 👏 Swipe to see who attended 👀,CAROUSEL_ALBUM,2023-10-19 01:31 PM,19452,0.11,0.10822,65,-0.98,19387,0.33,,88988,97886,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CzBa7SeNkiS/,CURRENT MOOD: 🦇👻🎃 Ready for the next 😏 LIKE if you are too 🤝,IMAGE,2023-10-30 08:01 AM,19440,0.11,0.10815,35,-0.98,19405,0.33,,72488,79736,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cv7DFRNMK8q/,🥂💕 CLING CLING BISH 💞🥂 It’s Leo SZN 👀 Happy Birthday to mayajama 👑,CAROUSEL_ALBUM,2023-08-14 07:03 AM,19427,0.11,0.10808,35,-0.98,19392,0.33,,59013,64914,
